User_ID,Task_Sequence
531," 12, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12, 41, 41"
531," 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12, 41, 41, 0"
531," 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12, 41, 41, 0, 0"
531," 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12, 41, 41, 0, 0, 0"
532," 19, 7"
532," 19, 7, 14"
532," 19, 7, 14, 14"
532," 19, 7, 14, 14, 17"
532," 19, 7, 14, 14, 17, 0"
532," 19, 7, 14, 14, 17, 0, 0"
532," 19, 7, 14, 14, 17, 0, 0, 17"
532," 19, 7, 14, 14, 17, 0, 0, 17, 17"
532," 19, 7, 14, 14, 17, 0, 0, 17, 17, 17"
532," 19, 7, 14, 14, 17, 0, 0, 17, 17, 17, 19"
532," 19, 7, 14, 14, 17, 0, 0, 17, 17, 17, 19, 19"
532," 19, 7, 14, 14, 17, 0, 0, 17, 17, 17, 19, 19, 0"
532," 19, 7, 14, 14, 17, 0, 0, 17, 17, 17, 19, 19, 0, 14"
532," 19, 7, 14, 14, 17, 0, 0, 17, 17, 17, 19, 19, 0, 14, 0"
533," 0, 0"
533," 0, 0, 0"
533," 0, 0, 0, 0"
533," 0, 0, 0, 0, 3"
533," 0, 0, 0, 0, 3, 0"
533," 0, 0, 0, 0, 3, 0, 45"
533," 0, 0, 0, 0, 3, 0, 45, 25"
533," 0, 0, 0, 0, 3, 0, 45, 25, 0"
533," 0, 0, 0, 0, 3, 0, 45, 25, 0, 0"
533," 0, 0, 0, 0, 3, 0, 45, 25, 0, 0, 3"
533," 0, 0, 0, 0, 3, 0, 45, 25, 0, 0, 3, 0"
533," 0, 0, 0, 0, 3, 0, 45, 25, 0, 0, 3, 0, 7"
533," 0, 0, 0, 0, 3, 0, 45, 25, 0, 0, 3, 0, 7, 0"
534," 32, 32"
534," 32, 32, 32"
534," 32, 32, 32, 3"
534," 32, 32, 32, 3, 32"
534," 32, 32, 32, 3, 32, 14"
534," 32, 32, 32, 3, 32, 14, 34"
535," 22, 13"
535," 22, 13, 13"
536," 0, 0"
536," 0, 0, 0"
536," 0, 0, 0, 0"
537," 13, 32"
537," 13, 32, 13"
537," 13, 32, 13, 0"
537," 13, 32, 13, 0, 13"
537," 13, 32, 13, 0, 13, 9"
537," 13, 32, 13, 0, 13, 9, 29"
537," 13, 32, 13, 0, 13, 9, 29, 14"
537," 13, 32, 13, 0, 13, 9, 29, 14, 14"
537," 13, 32, 13, 0, 13, 9, 29, 14, 14, 9"
537," 13, 32, 13, 0, 13, 9, 29, 14, 14, 9, 9"
537," 13, 32, 13, 0, 13, 9, 29, 14, 14, 9, 9, 32"
537," 13, 32, 13, 0, 13, 9, 29, 14, 14, 9, 9, 32, 13"
537," 13, 32, 13, 0, 13, 9, 29, 14, 14, 9, 9, 32, 13, 13"
537," 13, 32, 13, 0, 13, 9, 29, 14, 14, 9, 9, 32, 13, 13, 34"
537," 13, 32, 13, 0, 13, 9, 29, 14, 14, 9, 9, 32, 13, 13, 34, 22"
537," 13, 32, 13, 0, 13, 9, 29, 14, 14, 9, 9, 32, 13, 13, 34, 22, 13"
538," 11, 11"
538," 11, 11, 32"
538," 11, 11, 32, 11"
538," 11, 11, 32, 11, 11"
538," 11, 11, 32, 11, 11, 11"
538," 11, 11, 32, 11, 11, 11, 0"
538," 11, 11, 32, 11, 11, 11, 0, 11"
538," 11, 11, 32, 11, 11, 11, 0, 11, 4"
538," 11, 11, 32, 11, 11, 11, 0, 11, 4, 11"
538," 11, 11, 32, 11, 11, 11, 0, 11, 4, 11, 11"
538," 11, 11, 32, 11, 11, 11, 0, 11, 4, 11, 11, 0"
538," 11, 11, 32, 11, 11, 11, 0, 11, 4, 11, 11, 0, 11"
538," 11, 11, 32, 11, 11, 11, 0, 11, 4, 11, 11, 0, 11, 0"
538," 11, 11, 32, 11, 11, 11, 0, 11, 4, 11, 11, 0, 11, 0, 11"
538," 11, 11, 32, 11, 11, 11, 0, 11, 4, 11, 11, 0, 11, 0, 11, 0"
538," 11, 11, 32, 11, 11, 11, 0, 11, 4, 11, 11, 0, 11, 0, 11, 0, 11"
538," 11, 11, 32, 11, 11, 11, 0, 11, 4, 11, 11, 0, 11, 0, 11, 0, 11, 11"
538," 11, 11, 32, 11, 11, 11, 0, 11, 4, 11, 11, 0, 11, 0, 11, 0, 11, 11, 11"
538," 11, 11, 32, 11, 11, 11, 0, 11, 4, 11, 11, 0, 11, 0, 11, 0, 11, 11, 11, 11"
538," 11, 32, 11, 11, 11, 0, 11, 4, 11, 11, 0, 11, 0, 11, 0, 11, 11, 11, 11, 19"
538," 32, 11, 11, 11, 0, 11, 4, 11, 11, 0, 11, 0, 11, 0, 11, 11, 11, 11, 19, 0"
538," 11, 11, 11, 0, 11, 4, 11, 11, 0, 11, 0, 11, 0, 11, 11, 11, 11, 19, 0, 11"
538," 11, 11, 0, 11, 4, 11, 11, 0, 11, 0, 11, 0, 11, 11, 11, 11, 19, 0, 11, 28"
538," 11, 0, 11, 4, 11, 11, 0, 11, 0, 11, 0, 11, 11, 11, 11, 19, 0, 11, 28, 28"
538," 0, 11, 4, 11, 11, 0, 11, 0, 11, 0, 11, 11, 11, 11, 19, 0, 11, 28, 28, 32"
538," 11, 4, 11, 11, 0, 11, 0, 11, 0, 11, 11, 11, 11, 19, 0, 11, 28, 28, 32, 19"
538," 4, 11, 11, 0, 11, 0, 11, 0, 11, 11, 11, 11, 19, 0, 11, 28, 28, 32, 19, 19"
538," 11, 11, 0, 11, 0, 11, 0, 11, 11, 11, 11, 19, 0, 11, 28, 28, 32, 19, 19, 0"
538," 11, 0, 11, 0, 11, 0, 11, 11, 11, 11, 19, 0, 11, 28, 28, 32, 19, 19, 0, 0"
538," 0, 11, 0, 11, 0, 11, 11, 11, 11, 19, 0, 11, 28, 28, 32, 19, 19, 0, 0, 11"
538," 11, 0, 11, 0, 11, 11, 11, 11, 19, 0, 11, 28, 28, 32, 19, 19, 0, 0, 11, 7"
538," 0, 11, 0, 11, 11, 11, 11, 19, 0, 11, 28, 28, 32, 19, 19, 0, 0, 11, 7, 11"
539," 1, 34"
539," 1, 34, 13"
539," 1, 34, 13, 13"
539," 1, 34, 13, 13, 13"
539," 1, 34, 13, 13, 13, 13"
539," 1, 34, 13, 13, 13, 13, 14"
539," 1, 34, 13, 13, 13, 13, 14, 13"
540," 0, 0"
540," 0, 0, 0"
540," 0, 0, 0, 0"
540," 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
540," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
541," 2, 2"
541," 2, 2, 2"
541," 2, 2, 2, 2"
541," 2, 2, 2, 2, 13"
542," 1, 2"
542," 1, 2, 14"
542," 1, 2, 14, 1"
542," 1, 2, 14, 1, 14"
542," 1, 2, 14, 1, 14, 1"
542," 1, 2, 14, 1, 14, 1, 1"
543," 16, 7"
543," 16, 7, 9"
543," 16, 7, 9, 16"
543," 16, 7, 9, 16, 16"
543," 16, 7, 9, 16, 16, 16"
543," 16, 7, 9, 16, 16, 16, 7"
543," 16, 7, 9, 16, 16, 16, 7, 9"
543," 16, 7, 9, 16, 16, 16, 7, 9, 14"
544," 25, 14"
544," 25, 14, 7"
545," 4, 4"
546," 0, 32"
546," 0, 32, 0"
546," 0, 32, 0, 0"
546," 0, 32, 0, 0, 32"
546," 0, 32, 0, 0, 32, 0"
547," 46, 7"
548," 1, 45"
549," 7, 1"
549," 7, 1, 1"
549," 7, 1, 1, 7"
549," 7, 1, 1, 7, 1"
549," 7, 1, 1, 7, 1, 7"
549," 7, 1, 1, 7, 1, 7, 34"
549," 7, 1, 1, 7, 1, 7, 34, 13"
550," 7, 24"
550," 7, 24, 5"
551," 7, 17"
551," 7, 17, 17"
551," 7, 17, 17, 30"
551," 7, 17, 17, 30, 30"
552," 1, 7"
552," 1, 7, 1"
552," 1, 7, 1, 25"
552," 1, 7, 1, 25, 7"
552," 1, 7, 1, 25, 7, 25"
552," 1, 7, 1, 25, 7, 25, 25"
552," 1, 7, 1, 25, 7, 25, 25, 0"
553," 14, 22"
553," 14, 22, 32"
553," 14, 22, 32, 7"
553," 14, 22, 32, 7, 19"
553," 14, 22, 32, 7, 19, 22"
553," 14, 22, 32, 7, 19, 22, 14"
553," 14, 22, 32, 7, 19, 22, 14, 32"
553," 14, 22, 32, 7, 19, 22, 14, 32, 14"
553," 14, 22, 32, 7, 19, 22, 14, 32, 14, 22"
553," 14, 22, 32, 7, 19, 22, 14, 32, 14, 22, 9"
553," 14, 22, 32, 7, 19, 22, 14, 32, 14, 22, 9, 9"
553," 14, 22, 32, 7, 19, 22, 14, 32, 14, 22, 9, 9, 7"
553," 14, 22, 32, 7, 19, 22, 14, 32, 14, 22, 9, 9, 7, 9"
553," 14, 22, 32, 7, 19, 22, 14, 32, 14, 22, 9, 9, 7, 9, 14"
554," 7, 7"
554," 7, 7, 11"
554," 7, 7, 11, 11"
554," 7, 7, 11, 11, 11"
554," 7, 7, 11, 11, 11, 11"
555," 11, 11"
555," 11, 11, 11"
555," 11, 11, 11, 11"
555," 11, 11, 11, 11, 11"
555," 11, 11, 11, 11, 11, 0"
555," 11, 11, 11, 11, 11, 0, 11"
555," 11, 11, 11, 11, 11, 0, 11, 0"
555," 11, 11, 11, 11, 11, 0, 11, 0, 11"
555," 11, 11, 11, 11, 11, 0, 11, 0, 11, 11"
555," 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 0"
555," 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11"
555," 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0"
555," 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11"
555," 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 11"
555," 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 11, 11"
555," 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 11, 11, 0"
555," 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 11, 11, 0, 11"
555," 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 11, 11, 0, 11, 11"
555," 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 11, 11, 0, 11, 11, 11"
555," 11, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 11, 11, 0, 11, 11, 11, 0"
555," 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 11, 11, 0, 11, 11, 11, 0, 11"
555," 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 11, 11, 0, 11, 11, 11, 0, 11, 0"
555," 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 11, 11, 0, 11, 11, 11, 0, 11, 0, 11"
555," 0, 11, 0, 11, 11, 0, 11, 0, 11, 11, 11, 0, 11, 11, 11, 0, 11, 0, 11, 11"
555," 11, 0, 11, 11, 0, 11, 0, 11, 11, 11, 0, 11, 11, 11, 0, 11, 0, 11, 11, 0"
555," 0, 11, 11, 0, 11, 0, 11, 11, 11, 0, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11"
555," 11, 11, 0, 11, 0, 11, 11, 11, 0, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0"
555," 11, 0, 11, 0, 11, 11, 11, 0, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11"
555," 0, 11, 0, 11, 11, 11, 0, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 0"
555," 11, 0, 11, 11, 11, 0, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 0, 11"
555," 0, 11, 11, 11, 0, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 0, 11, 0"
555," 11, 11, 11, 0, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 0, 11, 0, 11"
555," 11, 11, 0, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 0, 11, 0, 11, 41"
555," 11, 0, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 0, 11, 0, 11, 41, 11"
555," 0, 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 0, 11, 0, 11, 41, 11, 11"
555," 11, 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 0, 11, 0, 11, 41, 11, 11, 11"
555," 11, 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 0, 11, 0, 11, 41, 11, 11, 11, 11"
555," 11, 0, 11, 0, 11, 11, 0, 11, 0, 11, 0, 11, 0, 11, 41, 11, 11, 11, 11, 11"
555," 0, 11, 0, 11, 11, 0, 11, 0, 11, 0, 11, 0, 11, 41, 11, 11, 11, 11, 11, 0"
555," 11, 0, 11, 11, 0, 11, 0, 11, 0, 11, 0, 11, 41, 11, 11, 11, 11, 11, 0, 0"
555," 0, 11, 11, 0, 11, 0, 11, 0, 11, 0, 11, 41, 11, 11, 11, 11, 11, 0, 0, 11"
555," 11, 11, 0, 11, 0, 11, 0, 11, 0, 11, 41, 11, 11, 11, 11, 11, 0, 0, 11, 11"
555," 11, 0, 11, 0, 11, 0, 11, 0, 11, 41, 11, 11, 11, 11, 11, 0, 0, 11, 11, 11"
555," 0, 11, 0, 11, 0, 11, 0, 11, 41, 11, 11, 11, 11, 11, 0, 0, 11, 11, 11, 0"
555," 11, 0, 11, 0, 11, 0, 11, 41, 11, 11, 11, 11, 11, 0, 0, 11, 11, 11, 0, 11"
555," 0, 11, 0, 11, 0, 11, 41, 11, 11, 11, 11, 11, 0, 0, 11, 11, 11, 0, 11, 11"
555," 11, 0, 11, 0, 11, 41, 11, 11, 11, 11, 11, 0, 0, 11, 11, 11, 0, 11, 11, 11"
555," 0, 11, 0, 11, 41, 11, 11, 11, 11, 11, 0, 0, 11, 11, 11, 0, 11, 11, 11, 11"
555," 11, 0, 11, 41, 11, 11, 11, 11, 11, 0, 0, 11, 11, 11, 0, 11, 11, 11, 11, 11"
555," 0, 11, 41, 11, 11, 11, 11, 11, 0, 0, 11, 11, 11, 0, 11, 11, 11, 11, 11, 0"
555," 11, 41, 11, 11, 11, 11, 11, 0, 0, 11, 11, 11, 0, 11, 11, 11, 11, 11, 0, 11"
555," 41, 11, 11, 11, 11, 11, 0, 0, 11, 11, 11, 0, 11, 11, 11, 11, 11, 0, 11, 0"
555," 11, 11, 11, 11, 11, 0, 0, 11, 11, 11, 0, 11, 11, 11, 11, 11, 0, 11, 0, 11"
555," 11, 11, 11, 11, 0, 0, 11, 11, 11, 0, 11, 11, 11, 11, 11, 0, 11, 0, 11, 11"
555," 11, 11, 11, 0, 0, 11, 11, 11, 0, 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 11"
555," 11, 11, 0, 0, 11, 11, 11, 0, 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 11, 11"
555," 11, 0, 0, 11, 11, 11, 0, 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 11, 11, 11"
555," 0, 0, 11, 11, 11, 0, 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 11, 11, 11, 11"
555," 0, 11, 11, 11, 0, 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 11, 11, 11, 11, 11"
555," 11, 11, 11, 0, 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 11, 11, 11, 11, 11, 0"
555," 11, 11, 0, 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 11, 11, 11, 11, 11, 0, 0"
555," 11, 0, 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 11, 11, 11, 11, 11, 0, 0, 11"
555," 0, 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 11, 11, 11, 11, 11, 0, 0, 11, 41"
555," 11, 11, 11, 11, 11, 0, 11, 0, 11, 11, 11, 11, 11, 11, 11, 0, 0, 11, 41, 11"
555," 11, 11, 11, 11, 0, 11, 0, 11, 11, 11, 11, 11, 11, 11, 0, 0, 11, 41, 11, 11"
555," 11, 11, 11, 0, 11, 0, 11, 11, 11, 11, 11, 11, 11, 0, 0, 11, 41, 11, 11, 0"
555," 11, 11, 0, 11, 0, 11, 11, 11, 11, 11, 11, 11, 0, 0, 11, 41, 11, 11, 0, 11"
555," 11, 0, 11, 0, 11, 11, 11, 11, 11, 11, 11, 0, 0, 11, 41, 11, 11, 0, 11, 11"
555," 0, 11, 0, 11, 11, 11, 11, 11, 11, 11, 0, 0, 11, 41, 11, 11, 0, 11, 11, 11"
555," 11, 0, 11, 11, 11, 11, 11, 11, 11, 0, 0, 11, 41, 11, 11, 0, 11, 11, 11, 0"
555," 0, 11, 11, 11, 11, 11, 11, 11, 0, 0, 11, 41, 11, 11, 0, 11, 11, 11, 0, 0"
555," 11, 11, 11, 11, 11, 11, 11, 0, 0, 11, 41, 11, 11, 0, 11, 11, 11, 0, 0, 11"
555," 11, 11, 11, 11, 11, 11, 0, 0, 11, 41, 11, 11, 0, 11, 11, 11, 0, 0, 11, 14"
555," 11, 11, 11, 11, 11, 0, 0, 11, 41, 11, 11, 0, 11, 11, 11, 0, 0, 11, 14, 14"
555," 11, 11, 11, 11, 0, 0, 11, 41, 11, 11, 0, 11, 11, 11, 0, 0, 11, 14, 14, 0"
555," 11, 11, 11, 0, 0, 11, 41, 11, 11, 0, 11, 11, 11, 0, 0, 11, 14, 14, 0, 11"
555," 11, 11, 0, 0, 11, 41, 11, 11, 0, 11, 11, 11, 0, 0, 11, 14, 14, 0, 11, 0"
555," 11, 0, 0, 11, 41, 11, 11, 0, 11, 11, 11, 0, 0, 11, 14, 14, 0, 11, 0, 11"
555," 0, 0, 11, 41, 11, 11, 0, 11, 11, 11, 0, 0, 11, 14, 14, 0, 11, 0, 11, 0"
